id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-002130,SIN-00610,Denuncia fiscalia,No,No,,No,No entregado en expediente sintetico
DOC-002131,SIN-00610,Matricula,Si,Si,2025-06-24,No,OK
DOC-002132,SIN-00610,Llaves,No,No,,No,No entregado en expediente sintetico
DOC-002133,SIN-00610,Informe pericial,Si,Si,2025-07-07,No,OK
DOC-002134,SIN-00611,Parte policial,Si,Si,2024-05-15,No,OK
DOC-002135,SIN-00611,Fotos del dano,Si,Si,2024-05-19,No,OK
DOC-002136,SIN-00611,Factura proforma,Si,Si,2024-05-18,No,OK
DOC-002137,SIN-00611,Informe pericial,Si,Si,2024-05-12,No,OK
DOC-002138,SIN-00612,Parte policial,Si,Si,2025-09-14,No,OK
DOC-002139,SIN-00612,Fotos del dano,Si,Si,2025-09-11,No,OK
DOC-002140,SIN-00612,Factura proforma,Si,Si,2025-09-10,No,OK
DOC-002141,SIN-00612,Informe pericial,Si,Si,2025-09-10,No,OK
DOC-002142,SIN-00613,Parte policial,Si,Si,2025-10-23,No,OK
DOC-002143,SIN-00613,Fotos del dano,Si,Si,2025-11-03,No,OK
DOC-002144,SIN-00613,Factura proforma,Si,Si,2025-11-06,No,OK
DOC-002145,SIN-00613,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-002146,SIN-00614,Fotos del dano,Si,Si,2023-10-07,No,OK
DOC-002147,SIN-00614,Factura proforma,Si,Si,2023-10-05,No,OK
DOC-002148,SIN-00614,Informe pericial,Si,Si,2023-10-05,No,OK
DOC-002149,SIN-00615,Denuncia fiscalia,Si,Si,2024-04-03,No,OK
DOC-002150,SIN-00615,Matricula,Si,Si,2024-03-29,No,OK
DOC-002151,SIN-00615,Llaves,Si,Si,2024-04-06,No,OK
DOC-002152,SIN-00615,Informe pericial,Si,Si,2024-04-01,No,OK
DOC-002153,SIN-00616,Parte policial,Si,Si,2026-01-29,No,OK
DOC-002154,SIN-00616,Fotos del dano,Si,Si,2026-01-23,No,OK
DOC-002155,SIN-00616,Factura proforma,Si,Si,2026-01-24,No,OK
DOC-002156,SIN-00616,Informe pericial,Si,Si,2026-01-15,No,OK
DOC-002157,SIN-00617,Parte policial,Si,Si,2025-06-24,No,OK
DOC-002158,SIN-00617,Datos tercero,Si,Si,2025-06-13,No,OK
DOC-002159,SIN-00617,Fotos del dano,Si,Si,2025-06-22,No,OK
DOC-002160,SIN-00617,Informe pericial,Si,Si,2025-06-21,No,OK
DOC-002161,SIN-00618,Factura medica,Si,Si,2024-07-19,No,OK
DOC-002162,SIN-00618,Informe medico,Si,Si,2024-07-11,No,OK
DOC-002163,SIN-00618,Parte policial,Si,Si,2024-07-07,No,OK
DOC-002164,SIN-00619,Parte policial,Si,Si,2024-07-29,No,OK
DOC-002165,SIN-00619,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-002166,SIN-00619,Factura proforma,Si,Si,2024-07-29,No,OK
DOC-002167,SIN-00619,Informe pericial,Si,Si,2024-07-31,No,OK
DOC-002168,SIN-00620,Denuncia fiscalia,Si,Si,2025-01-08,No,OK
DOC-002169,SIN-00620,Matricula,Si,Si,2025-01-03,No,OK
DOC-002170,SIN-00620,Llaves,Si,Si,2025-01-01,No,OK
DOC-002171,SIN-00620,Informe pericial,Si,Si,2024-12-27,No,OK
DOC-002172,SIN-00621,Parte policial,Si,Si,2024-08-25,No,OK
DOC-002173,SIN-00621,Datos tercero,Si,Si,2024-08-25,No,OK
DOC-002174,SIN-00621,Fotos del dano,Si,Si,2024-08-24,No,OK
DOC-002175,SIN-00621,Informe pericial,Si,Si,2024-08-15,No,OK
DOC-002176,SIN-00622,Fotos del dano,Si,Si,2024-05-10,No,OK
DOC-002177,SIN-00622,Factura proforma,Si,Si,2024-05-09,No,OK
DOC-002178,SIN-00622,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-002179,SIN-00623,Parte policial,Si,Si,2025-10-28,No,OK
DOC-002180,SIN-00623,Fotos del dano,Si,Si,2025-11-04,No,OK
DOC-002181,SIN-00623,Factura proforma,Si,Si,2025-11-06,No,OK
DOC-002182,SIN-00623,Informe pericial,Si,Si,2025-10-23,No,OK
DOC-002183,SIN-00624,Parte policial,Si,Si,2024-06-22,No,OK
DOC-002184,SIN-00624,Fotos del dano,Si,Si,2024-06-27,No,OK
DOC-002185,SIN-00624,Factura proforma,Si,Si,2024-06-29,No,OK
DOC-002186,SIN-00624,Informe pericial,Si,Si,2024-06-30,No,OK
DOC-002187,SIN-00625,Denuncia fiscalia,Si,Si,2023-11-03,No,OK
DOC-002188,SIN-00625,Matricula,Si,Si,2023-10-15,Si,Valor no coincide con factura
DOC-002189,SIN-00625,Llaves,No,No,,No,No entregado en expediente sintetico
DOC-002190,SIN-00625,Informe pericial,Si,Si,2023-10-31,Si,Valor no coincide con factura
DOC-002191,SIN-00626,Denuncia fiscalia,No,No,,No,No entregado en expediente sintetico
DOC-002192,SIN-00626,Matricula,Si,Si,2024-07-13,No,OK
DOC-002193,SIN-00626,Llaves,Si,Si,2024-07-03,No,OK
DOC-002194,SIN-00626,Informe pericial,Si,Si,2024-07-08,No,OK
DOC-002195,SIN-00627,Fotos del dano,Si,Si,2023-11-12,No,OK
DOC-002196,SIN-00627,Factura proforma,Si,Si,2023-11-17,No,OK
DOC-002197,SIN-00627,Informe pericial,Si,Si,2023-11-12,No,OK
DOC-002198,SIN-00628,Factura medica,No,No,,No,No entregado en expediente sintetico
DOC-002199,SIN-00628,Informe medico,No,No,,No,No entregado en expediente sintetico
DOC-002200,SIN-00628,Formulario siniestro,Si,Si,2024-12-24,No,OK
DOC-002201,SIN-00629,Fotos del dano,Si,Si,2023-11-25,No,OK
DOC-002202,SIN-00629,Factura proforma,Si,Si,2023-12-07,No,OK
DOC-002203,SIN-00630,Fotos del dano,Si,Si,2024-05-16,No,OK
DOC-002204,SIN-00630,Factura proforma,Si,Si,2024-05-07,No,OK
DOC-002205,SIN-00631,Parte policial,Si,Si,2024-05-28,No,OK
DOC-002206,SIN-00631,Datos tercero,Si,Si,2024-05-17,No,OK
DOC-002207,SIN-00631,Fotos del dano,Si,Si,2024-05-17,No,OK
DOC-002208,SIN-00631,Informe pericial,Si,Si,2024-05-17,No,OK
DOC-002209,SIN-00632,Denuncia fiscalia,Si,Si,2024-01-11,No,OK
DOC-002210,SIN-00632,Inventario afectado,Si,Si,2024-01-05,No,OK
DOC-002211,SIN-00632,Factura proforma,Si,Si,2024-01-03,No,OK
DOC-002212,SIN-00633,Fotos del dano,Si,Si,2026-05-28,Si,Documento con alteracion simulada
DOC-002213,SIN-00633,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-002214,SIN-00633,Informe pericial,Si,Si,2026-05-31,Si,Fecha no coincide con evento
DOC-002215,SIN-00634,Fotos del dano,Si,Si,2023-11-19,No,OK
DOC-002216,SIN-00634,Factura proforma,Si,Si,2023-11-17,No,OK
DOC-002217,SIN-00634,Informe pericial,Si,Si,2023-11-24,No,OK
DOC-002218,SIN-00635,Denuncia fiscalia,Si,Si,2024-09-13,No,OK
DOC-002219,SIN-00635,Fotos del dano,Si,Si,2024-09-14,No,OK
DOC-002220,SIN-00635,Factura proforma,Si,Si,2024-09-17,No,OK
DOC-002221,SIN-00636,Denuncia fiscalia,Si,Si,2025-02-25,No,OK
DOC-002222,SIN-00636,Matricula,Si,Si,2025-02-23,No,OK
DOC-002223,SIN-00636,Llaves,Si,Si,2025-02-23,No,OK
DOC-002224,SIN-00636,Informe pericial,Si,Si,2025-02-18,No,OK
DOC-002225,SIN-00637,Parte policial,Si,Si,2026-03-14,No,OK
DOC-002226,SIN-00637,Datos tercero,Si,Si,2026-03-12,No,OK
DOC-002227,SIN-00637,Fotos del dano,Si,Si,2026-03-21,No,OK
DOC-002228,SIN-00637,Informe pericial,Si,Si,2026-03-16,No,OK
DOC-002229,SIN-00638,Parte policial,Si,Si,2025-05-20,No,OK
DOC-002230,SIN-00638,Fotos del dano,Si,Si,2025-05-21,No,OK
DOC-002231,SIN-00638,Factura proforma,Si,No,2025-05-21,No,Documento ilegible
DOC-002232,SIN-00638,Informe pericial,Si,Si,2025-05-22,No,OK
DOC-002233,SIN-00639,Factura medica,Si,Si,2024-02-21,No,OK
DOC-002234,SIN-00639,Informe medico,Si,Si,2024-02-14,No,OK
DOC-002235,SIN-00639,Formulario siniestro,Si,Si,2024-02-20,No,OK
DOC-002236,SIN-00640,Parte policial,Si,Si,2026-02-05,No,OK
DOC-002237,SIN-00640,Datos tercero,Si,No,2026-01-30,No,Documento ilegible
DOC-002238,SIN-00640,Fotos del dano,Si,Si,2026-01-22,No,OK
DOC-002239,SIN-00640,Informe pericial,Si,Si,2026-01-25,No,OK
DOC-002240,SIN-00641,Parte policial,Si,Si,2024-03-15,Si,Fecha no coincide con evento
DOC-002241,SIN-00641,Fotos del dano,Si,Si,2024-03-30,No,OK
DOC-002242,SIN-00641,Factura proforma,Si,Si,2024-03-28,No,OK
DOC-002243,SIN-00641,Informe pericial,Si,Si,2024-04-04,No,OK
DOC-002244,SIN-00642,Denuncia fiscalia,Si,Si,2025-05-24,No,OK
DOC-002245,SIN-00642,Fotos del dano,Si,Si,2025-05-20,No,OK
DOC-002246,SIN-00642,Factura proforma,Si,Si,2025-05-18,No,OK
DOC-002247,SIN-00643,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-002248,SIN-00643,Datos tercero,Si,Si,2024-07-29,No,OK
DOC-002249,SIN-00643,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-002250,SIN-00643,Informe pericial,Si,Si,2024-07-31,No,OK
DOC-002251,SIN-00644,Fotos del dano,Si,Si,2025-12-01,No,OK
DOC-002252,SIN-00644,Factura proforma,Si,Si,2025-11-29,No,OK
DOC-002253,SIN-00644,Informe pericial,Si,Si,2025-11-27,No,OK
DOC-002254,SIN-00645,Parte policial,Si,Si,2025-08-05,No,OK
DOC-002255,SIN-00645,Fotos del dano,Si,Si,2025-07-24,No,OK
DOC-002256,SIN-00645,Factura proforma,Si,Si,2025-08-04,No,OK
DOC-002257,SIN-00645,Informe pericial,Si,Si,2025-08-01,No,OK
DOC-002258,SIN-00646,Denuncia fiscalia,Si,Si,2025-02-20,No,OK
DOC-002259,SIN-00646,Matricula,Si,Si,2025-02-21,No,OK
DOC-002260,SIN-00646,Llaves,Si,Si,2025-02-16,No,OK
DOC-002261,SIN-00646,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-002262,SIN-00647,Fotos del dano,Si,Si,2024-04-06,No,OK
DOC-002263,SIN-00647,Informe tecnico,Si,No,2024-04-05,No,Documento ilegible
DOC-002264,SIN-00647,Factura proforma,Si,Si,2024-04-18,No,OK
DOC-002265,SIN-00648,Parte policial,Si,Si,2023-12-04,No,OK
DOC-002266,SIN-00648,Datos tercero,Si,Si,2023-12-04,No,OK
DOC-002267,SIN-00648,Fotos del dano,Si,Si,2023-11-20,Si,Documento con alteracion simulada
DOC-002268,SIN-00648,Informe pericial,Si,Si,2023-11-25,No,OK
DOC-002269,SIN-00649,Factura medica,Si,Si,2024-03-16,No,OK
DOC-002270,SIN-00649,Informe medico,Si,Si,2024-03-10,No,OK
DOC-002271,SIN-00649,Formulario siniestro,Si,Si,2024-03-05,No,OK
DOC-002272,SIN-00650,Parte policial,Si,Si,2025-08-30,No,OK
DOC-002273,SIN-00650,Fotos del dano,Si,Si,2025-08-27,No,OK
DOC-002274,SIN-00650,Factura proforma,Si,Si,2025-08-27,No,OK
DOC-002275,SIN-00650,Informe pericial,Si,No,2025-09-06,No,Documento ilegible
DOC-002276,SIN-00651,Fotos del dano,Si,Si,2024-09-04,No,OK
DOC-002277,SIN-00651,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-002278,SIN-00651,Informe pericial,Si,Si,2024-09-04,No,OK
DOC-002279,SIN-00652,Denuncia fiscalia,Si,Si,2025-06-16,No,OK
DOC-002280,SIN-00652,Matricula,Si,Si,2025-06-14,No,OK
DOC-002281,SIN-00652,Llaves,No,No,,No,No entregado en expediente sintetico
DOC-002282,SIN-00652,Informe pericial,Si,Si,2025-06-18,No,OK
DOC-002283,SIN-00653,Denuncia fiscalia,Si,Si,2024-10-21,No,OK
DOC-002284,SIN-00653,Matricula,Si,Si,2024-10-21,No,OK
DOC-002285,SIN-00653,Llaves,Si,Si,2024-10-06,No,OK
DOC-002286,SIN-00653,Informe pericial,Si,Si,2024-10-10,No,OK
DOC-002287,SIN-00654,Parte policial,Si,Si,2025-06-27,No,OK
DOC-002288,SIN-00654,Fotos del dano,Si,Si,2025-06-26,No,OK
DOC-002289,SIN-00654,Factura proforma,Si,Si,2025-06-19,No,OK
DOC-002290,SIN-00654,Informe pericial,Si,Si,2025-06-15,No,OK
DOC-002291,SIN-00655,Denuncia fiscalia,Si,Si,2023-04-28,No,OK
DOC-002292,SIN-00655,Matricula,Si,Si,2023-04-25,No,OK
DOC-002293,SIN-00655,Llaves,Si,Si,2023-04-28,No,OK
DOC-002294,SIN-00655,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-002295,SIN-00656,Fotos del dano,Si,No,2024-01-02,No,Documento ilegible
DOC-002296,SIN-00656,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-002297,SIN-00656,Informe pericial,Si,Si,2024-01-02,No,OK
DOC-002298,SIN-00657,Parte policial,Si,Si,2024-09-20,No,OK
DOC-002299,SIN-00657,Fotos del dano,Si,Si,2024-09-22,No,OK
DOC-002300,SIN-00657,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-002301,SIN-00657,Informe pericial,Si,Si,2024-09-12,No,OK
DOC-002302,SIN-00658,Denuncia fiscalia,Si,Si,2023-10-20,No,OK
DOC-002303,SIN-00658,Fotos del dano,Si,Si,2023-10-21,No,OK
DOC-002304,SIN-00658,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-002305,SIN-00659,Denuncia fiscalia,Si,Si,2026-07-14,No,OK
DOC-002306,SIN-00659,Matricula,Si,Si,2026-07-05,No,OK
DOC-002307,SIN-00659,Llaves,Si,Si,2026-07-09,No,OK
DOC-002308,SIN-00659,Informe pericial,Si,Si,2026-07-10,No,OK
DOC-002309,SIN-00660,Denuncia fiscalia,No,No,,No,No entregado en expediente sintetico
DOC-002310,SIN-00660,Fotos del dano,Si,Si,2025-12-30,No,OK
DOC-002311,SIN-00660,Factura proforma,Si,Si,2026-01-10,No,OK
DOC-002312,SIN-00661,Fotos del dano,Si,Si,2025-11-28,No,OK
DOC-002313,SIN-00661,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-002314,SIN-00661,Informe pericial,Si,Si,2025-12-02,No,OK
DOC-002315,SIN-00662,Parte policial,Si,Si,2024-08-22,No,OK
DOC-002316,SIN-00662,Datos tercero,Si,Si,2024-08-19,No,OK
DOC-002317,SIN-00662,Fotos del dano,Si,Si,2024-08-23,No,OK
DOC-002318,SIN-00662,Informe pericial,Si,Si,2024-08-26,No,OK
DOC-002319,SIN-00663,Parte policial,Si,Si,2024-04-18,No,OK
DOC-002320,SIN-00663,Fotos del dano,Si,Si,2024-04-16,No,OK
DOC-002321,SIN-00663,Factura proforma,Si,Si,2024-04-16,No,OK
DOC-002322,SIN-00663,Informe pericial,Si,Si,2024-04-14,No,OK
DOC-002323,SIN-00664,Parte policial,Si,Si,2023-11-27,No,OK
DOC-002324,SIN-00664,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-002325,SIN-00664,Factura proforma,Si,Si,2023-11-25,No,OK
DOC-002326,SIN-00664,Informe pericial,Si,Si,2023-11-22,No,OK
DOC-002327,SIN-00665,Parte policial,Si,Si,2024-07-21,No,OK
DOC-002328,SIN-00665,Datos tercero,Si,Si,2024-07-24,No,OK
DOC-002329,SIN-00665,Fotos del dano,Si,Si,2024-07-12,No,OK
DOC-002330,SIN-00665,Informe pericial,Si,Si,2024-07-19,No,OK
DOC-002331,SIN-00666,Parte policial,Si,Si,2024-07-22,No,OK
DOC-002332,SIN-00666,Fotos del dano,Si,Si,2024-08-01,No,OK
DOC-002333,SIN-00666,Factura proforma,Si,Si,2024-08-03,No,OK
DOC-002334,SIN-00666,Informe pericial,Si,Si,2024-07-21,No,OK
DOC-002335,SIN-00667,Parte policial,Si,Si,2024-09-18,No,OK
DOC-002336,SIN-00667,Datos tercero,Si,Si,2024-09-15,No,OK
DOC-002337,SIN-00667,Fotos del dano,Si,Si,2024-09-10,No,OK
DOC-002338,SIN-00667,Informe pericial,Si,Si,2024-09-14,No,OK
DOC-002339,SIN-00668,Fotos del dano,Si,Si,2025-03-30,No,OK
DOC-002340,SIN-00668,Factura proforma,Si,Si,2025-03-30,No,OK
DOC-002341,SIN-00669,Denuncia fiscalia,Si,Si,2024-03-05,No,OK
DOC-002342,SIN-00669,Fotos del dano,Si,Si,2024-02-26,No,OK
DOC-002343,SIN-00669,Factura proforma,Si,Si,2024-03-01,No,OK
DOC-002344,SIN-00670,Parte policial,Si,Si,2024-08-23,No,OK
DOC-002345,SIN-00670,Datos tercero,Si,Si,2024-09-02,No,OK
DOC-002346,SIN-00670,Fotos del dano,Si,Si,2024-08-29,No,OK
DOC-002347,SIN-00670,Informe pericial,Si,Si,2024-08-21,No,OK
DOC-002348,SIN-00671,Factura medica,Si,Si,2025-03-02,No,OK
DOC-002349,SIN-00671,Informe medico,Si,Si,2025-03-02,No,OK
DOC-002350,SIN-00671,Formulario siniestro,Si,Si,2025-03-06,No,OK
DOC-002351,SIN-00672,Parte policial,Si,Si,2024-01-23,No,OK
DOC-002352,SIN-00672,Datos tercero,Si,No,2024-01-22,No,Documento ilegible
DOC-002353,SIN-00672,Fotos del dano,Si,Si,2024-01-10,No,OK
DOC-002354,SIN-00672,Informe pericial,Si,Si,2024-01-25,No,OK
DOC-002355,SIN-00673,Denuncia fiscalia,Si,Si,2023-12-17,No,OK
DOC-002356,SIN-00673,Matricula,Si,Si,2023-12-16,No,OK
DOC-002357,SIN-00673,Llaves,Si,Si,2023-12-20,No,OK
DOC-002358,SIN-00673,Informe pericial,Si,Si,2023-12-22,No,OK
DOC-002359,SIN-00674,Parte policial,Si,Si,2025-08-26,No,OK
DOC-002360,SIN-00674,Fotos del dano,Si,Si,2025-08-29,No,OK
DOC-002361,SIN-00674,Factura proforma,Si,Si,2025-08-31,No,OK
DOC-002362,SIN-00674,Informe pericial,Si,Si,2025-09-07,No,OK
DOC-002363,SIN-00675,Denuncia fiscalia,Si,Si,2024-05-28,No,OK
DOC-002364,SIN-00675,Inventario afectado,Si,Si,2024-05-21,No,OK
DOC-002365,SIN-00675,Factura proforma,Si,Si,2024-05-30,No,OK
DOC-002366,SIN-00676,Parte policial,Si,Si,2024-07-01,No,OK
DOC-002367,SIN-00676,Fotos del dano,Si,Si,2024-07-04,No,OK
DOC-002368,SIN-00676,Factura proforma,Si,Si,2024-06-29,No,OK
DOC-002369,SIN-00676,Informe pericial,Si,Si,2024-06-29,No,OK
DOC-002370,SIN-00677,Fotos del dano,Si,Si,2023-07-05,Si,Valor no coincide con factura
DOC-002371,SIN-00677,Factura proforma,Si,Si,2023-06-29,No,OK
DOC-002372,SIN-00677,Informe pericial,Si,Si,2023-07-05,Si,Documento con alteracion simulada
DOC-002373,SIN-00678,Factura medica,Si,Si,2025-12-15,No,OK
DOC-002374,SIN-00678,Informe medico,Si,Si,2025-12-19,No,OK
DOC-002375,SIN-00678,Parte policial,Si,Si,2025-12-21,No,OK
DOC-002376,SIN-00679,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-002377,SIN-00679,Datos tercero,Si,Si,2025-07-27,No,OK
DOC-002378,SIN-00679,Fotos del dano,Si,Si,2025-07-25,No,OK
DOC-002379,SIN-00679,Informe pericial,Si,Si,2025-07-18,No,OK
DOC-002380,SIN-00680,Parte policial,Si,Si,2024-09-06,No,OK
DOC-002381,SIN-00680,Fotos del dano,Si,Si,2024-09-07,No,OK
DOC-002382,SIN-00680,Factura proforma,Si,Si,2024-09-07,No,OK
DOC-002383,SIN-00680,Informe pericial,Si,Si,2024-09-13,No,OK
DOC-002384,SIN-00681,Fotos del dano,Si,Si,2025-03-30,Si,Fecha no coincide con evento
DOC-002385,SIN-00681,Factura proforma,Si,Si,2025-03-31,No,OK
DOC-002386,SIN-00681,Informe pericial,Si,Si,2025-03-27,Si,Documento con alteracion simulada
DOC-002387,SIN-00682,Fotos del dano,Si,Si,2023-12-01,No,OK
DOC-002388,SIN-00682,Factura proforma,Si,Si,2023-12-06,No,OK
DOC-002389,SIN-00682,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-002390,SIN-00683,Fotos del dano,Si,Si,2025-02-05,No,OK
DOC-002391,SIN-00683,Factura proforma,Si,Si,2025-02-16,No,OK
DOC-002392,SIN-00683,Informe pericial,Si,Si,2025-02-03,No,OK
DOC-002393,SIN-00684,Fotos del dano,Si,Si,2025-06-26,No,OK
DOC-002394,SIN-00684,Factura proforma,Si,Si,2025-06-25,No,OK
DOC-002395,SIN-00685,Fotos del dano,Si,Si,2025-05-05,No,OK
DOC-002396,SIN-00685,Factura proforma,Si,Si,2025-05-12,No,OK
DOC-002397,SIN-00686,Fotos del dano,Si,Si,2024-02-20,No,OK
DOC-002398,SIN-00686,Factura proforma,Si,Si,2024-02-20,No,OK
DOC-002399,SIN-00686,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-002400,SIN-00687,Parte policial,Si,Si,2023-06-13,No,OK
DOC-002401,SIN-00687,Fotos del dano,Si,Si,2023-06-15,No,OK
DOC-002402,SIN-00687,Factura proforma,Si,Si,2023-06-09,No,OK
DOC-002403,SIN-00687,Informe pericial,Si,Si,2023-06-06,No,OK
DOC-002404,SIN-00688,Parte policial,Si,Si,2025-03-08,No,OK
DOC-002405,SIN-00688,Fotos del dano,Si,Si,2025-03-01,No,OK
DOC-002406,SIN-00688,Factura proforma,Si,Si,2025-02-28,No,OK
DOC-002407,SIN-00688,Informe pericial,Si,Si,2025-03-07,No,OK
DOC-002408,SIN-00689,Factura medica,Si,Si,2025-11-15,No,OK
DOC-002409,SIN-00689,Informe medico,Si,Si,2025-11-12,No,OK
DOC-002410,SIN-00689,Parte policial,Si,Si,2025-11-17,No,OK
DOC-002411,SIN-00690,Fotos del dano,Si,Si,2024-05-28,No,OK
DOC-002412,SIN-00690,Factura proforma,Si,Si,2024-05-18,Si,Documento con alteracion simulada
DOC-002413,SIN-00690,Informe pericial,Si,Si,2024-06-02,Si,Fecha no coincide con evento
DOC-002414,SIN-00691,Factura medica,Si,Si,2023-11-07,No,OK
DOC-002415,SIN-00691,Informe medico,Si,Si,2023-11-05,No,OK
DOC-002416,SIN-00691,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-002417,SIN-00692,Factura medica,Si,Si,2023-10-07,No,OK
DOC-002418,SIN-00692,Informe medico,Si,Si,2023-09-25,No,OK
DOC-002419,SIN-00692,Formulario siniestro,Si,Si,2023-10-05,No,OK
DOC-002420,SIN-00693,Fotos del dano,Si,Si,2024-09-12,No,OK
DOC-002421,SIN-00693,Factura proforma,Si,Si,2024-09-14,No,OK
DOC-002422,SIN-00693,Informe pericial,Si,Si,2024-09-04,No,OK
DOC-002423,SIN-00694,Fotos del dano,Si,Si,2024-06-08,No,OK
DOC-002424,SIN-00694,Factura proforma,Si,Si,2024-05-29,No,OK
DOC-002425,SIN-00695,Parte policial,Si,Si,2024-11-12,No,OK
DOC-002426,SIN-00695,Fotos del dano,Si,Si,2024-11-20,No,OK
DOC-002427,SIN-00695,Factura proforma,Si,Si,2024-11-18,No,OK
DOC-002428,SIN-00695,Informe pericial,Si,Si,2024-11-18,No,OK
DOC-002429,SIN-00696,Denuncia fiscalia,Si,Si,2024-02-07,No,OK
DOC-002430,SIN-00696,Matricula,Si,Si,2024-02-06,No,OK
DOC-002431,SIN-00696,Llaves,Si,Si,2024-02-07,No,OK
DOC-002432,SIN-00696,Informe pericial,Si,Si,2024-02-10,No,OK
DOC-002433,SIN-00697,Denuncia fiscalia,Si,Si,2023-08-02,No,OK
DOC-002434,SIN-00697,Matricula,Si,Si,2023-08-09,No,OK
DOC-002435,SIN-00697,Llaves,Si,Si,2023-08-03,No,OK
DOC-002436,SIN-00697,Informe pericial,Si,Si,2023-08-12,No,OK
DOC-002437,SIN-00698,Denuncia fiscalia,Si,Si,2026-03-23,No,OK
DOC-002438,SIN-00698,Inventario afectado,Si,Si,2026-04-06,No,OK
DOC-002439,SIN-00698,Factura proforma,Si,Si,2026-03-23,No,OK
DOC-002440,SIN-00699,Denuncia fiscalia,Si,Si,2023-11-07,No,OK
DOC-002441,SIN-00699,Fotos del dano,Si,Si,2023-11-20,No,OK
DOC-002442,SIN-00699,Factura proforma,Si,Si,2023-11-12,No,OK
DOC-002443,SIN-00700,Informe bomberos,Si,Si,2025-04-08,No,OK
DOC-002444,SIN-00700,Fotos del dano,Si,Si,2025-03-25,No,OK
DOC-002445,SIN-00700,Factura proforma,Si,No,2025-03-31,No,Documento ilegible
DOC-002446,SIN-00701,Parte policial,Si,Si,2025-01-25,No,OK
DOC-002447,SIN-00701,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-002448,SIN-00701,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-002449,SIN-00701,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-002450,SIN-00702,Denuncia fiscalia,Si,Si,2025-07-10,No,OK
DOC-002451,SIN-00702,Fotos del dano,Si,No,2025-07-14,No,Documento ilegible
DOC-002452,SIN-00702,Factura proforma,Si,Si,2025-07-07,No,OK
DOC-002453,SIN-00703,Fotos del dano,Si,Si,2025-10-13,No,OK
DOC-002454,SIN-00703,Factura proforma,Si,Si,2025-10-22,No,OK
DOC-002455,SIN-00703,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-002456,SIN-00704,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-002457,SIN-00704,Datos tercero,Si,Si,2025-10-27,No,OK
DOC-002458,SIN-00704,Fotos del dano,Si,Si,2025-10-26,No,OK
DOC-002459,SIN-00704,Informe pericial,Si,Si,2025-10-28,No,OK
DOC-002460,SIN-00705,Fotos del dano,Si,Si,2024-09-11,No,OK
DOC-002461,SIN-00705,Factura proforma,Si,Si,2024-09-14,No,OK
DOC-002462,SIN-00706,Parte policial,Si,Si,2024-02-07,No,OK
DOC-002463,SIN-00706,Fotos del dano,Si,Si,2024-01-31,No,OK
DOC-002464,SIN-00706,Factura proforma,Si,Si,2024-02-12,No,OK
DOC-002465,SIN-00706,Informe pericial,Si,Si,2024-01-31,No,OK
DOC-002466,SIN-00707,Parte policial,Si,Si,2025-05-04,No,OK
DOC-002467,SIN-00707,Fotos del dano,Si,Si,2025-05-03,No,OK
DOC-002468,SIN-00707,Factura proforma,Si,Si,2025-05-08,No,OK
DOC-002469,SIN-00707,Informe pericial,Si,Si,2025-05-04,No,OK
DOC-002470,SIN-00708,Parte policial,Si,Si,2025-06-09,No,OK
DOC-002471,SIN-00708,Datos tercero,Si,Si,2025-06-14,No,OK
DOC-002472,SIN-00708,Fotos del dano,Si,Si,2025-06-04,No,OK
DOC-002473,SIN-00708,Informe pericial,Si,Si,2025-06-13,No,OK
DOC-002474,SIN-00709,Parte policial,Si,Si,2024-05-25,No,OK
DOC-002475,SIN-00709,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-002476,SIN-00709,Factura proforma,Si,Si,2024-05-29,No,OK
DOC-002477,SIN-00709,Informe pericial,Si,Si,2024-05-29,No,OK
DOC-002478,SIN-00710,Parte policial,Si,Si,2025-05-08,No,OK
DOC-002479,SIN-00710,Fotos del dano,Si,Si,2025-04-24,No,OK
